Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
10000,1.4080411,14.979813664596273,0.2882899,0.3563402889245586,0.3563402889245586,0.113167614,0.24654573,0.00029678008,0.1989267,0.0004947408,1.0
20000,1.3772022,12.393288590604026,0.6626211,0.7208053691275168,0.7208053691275168,0.06955372,0.24734953,0.00029092105,0.19697368,0.00048517104,1.0
30000,1.358836,10.408515535097814,0.9235674,0.964367816091954,0.964367816091954,0.016987793,0.23739949,0.00028484126,0.1949471,0.00047524075,1.0
40000,1.3552675,7.648954703832753,0.95777386,0.9956634865568084,0.9956634865568084,0.0037117489,0.2413793,0.00027888443,0.19296147,0.00046551123,1.0
50000,1.3466468,6.585049580472921,0.96119255,0.9893778452200304,0.9893778452200304,0.008499081,0.23864815,0.00027302548,0.19100848,0.00045594154,1.0
60000,1.328101,6.168097281831187,0.9634586,0.9935298346513299,0.9935298346513299,0.0047194487,0.24721247,0.00026694327,0.18898109,0.00044600735,1.0
70000,1.3012857,5.837671232876712,0.96920085,0.9979508196721312,0.9979508196721312,0.0017396607,0.24444778,0.000261008,0.18700266,0.00043631298,1.0
80000,1.2952745,5.805177111716621,0.964223,0.989100817438692,0.989100817438692,0.0058156694,0.24250303,0.00025497784,0.18499261,0.0004264637,1.0
90000,1.2847193,5.64604125083167,0.9682656,0.992686170212766,0.992686170212766,0.0035178617,0.24769679,0.00024897873,0.1829929,0.00041666522,1.0
100000,1.2682282,5.713324360699866,0.9663241,0.9926174496644296,0.9926174496644296,0.00398913,0.24159922,0.00024297686,0.18099228,0.00040686215,1.0
110000,1.275749,5.740715732613099,0.96576226,0.9831536388140162,0.9831536388140162,0.0097433105,0.24721605,0.00023699355,0.17899784,0.0003970894,1.0
120000,1.2958437,5.6089828269484805,0.96535915,0.9808327825512227,0.9808327825512227,0.008077693,0.2441984,0.00023099296,0.17699763,0.00038728843,1.0
130000,1.311961,5.814207650273224,0.9082809,0.908781484002723,0.908781484002723,0.024581559,0.23621087,0.00022503162,0.17501053,0.00037755157,1.0
140000,1.3066376,5.757616790792146,0.924218,0.9418526031102096,0.9418526031102096,0.013147889,0.23726562,0.00021902203,0.17300734,0.0003677359,1.0
150000,1.3343365,5.63262599469496,0.95914125,0.9761273209549072,0.9761273209549072,0.00958019,0.2451356,0.00021300171,0.17100057,0.0003579027,1.0
160000,1.354979,5.581961816984858,0.96381736,0.9829059829059829,0.9829059829059829,0.00555334,0.24223089,0.0002069965,0.16899882,0.00034809418,1.0
170000,1.3754511,5.6584553928095875,0.9691145,0.9933466400532269,0.9933466400532269,0.0024004786,0.24390198,0.0002009958,0.16699858,0.000338293,1.0
180000,1.3977093,5.734996628455833,0.96100205,0.9764309764309764,0.9764309764309764,0.009696407,0.24209598,0.00019504235,0.16501412,0.00032856906,1.0
190000,1.4226582,5.670894526034713,0.9687663,0.9886666666666667,0.9886666666666667,0.005947841,0.24592789,0.00018902912,0.16300969,0.00031874748,1.0
200000,1.424413,5.626905235255136,0.96848613,0.9880715705765407,0.9880715705765407,0.0064300555,0.24404436,0.00018299883,0.1609996,0.00030889796,1.0
210000,1.4131883,5.58757435558493,0.9688291,0.992089650626236,0.992089650626236,0.0030601558,0.24605154,0.00017706196,0.15902063,0.00029920114,1.0
220000,1.4097755,5.545871559633028,0.9713728,0.9967277486910995,0.9967277486910995,0.0017253269,0.24400312,0.0001710136,0.1570045,0.0002893221,1.0
230000,1.4025054,5.52465483234714,0.9699149,0.992815153494448,0.992815153494448,0.002192339,0.24503985,0.00016501313,0.15500435,0.00027952134,1.0
240000,1.3884021,5.547882736156351,0.9679397,0.9862834748530372,0.9862834748530372,0.006262834,0.24644336,0.00015903762,0.15301253,0.00026976128,1.0
250000,1.3768735,5.517938682322244,0.9687098,0.9889033942558747,0.9889033942558747,0.0047239955,0.2445747,0.00015294382,0.15098125,0.00025980806,1.0
260000,1.3726587,5.613907284768212,0.97101593,0.9953673064195897,0.9953673064195897,0.001744078,0.24016769,0.00014698908,0.14899632,0.00025008206,1.0
270000,1.3598391,5.690604026845637,0.95991576,0.9759358288770054,0.9759358288770054,0.008019913,0.24304998,0.00014101123,0.14700371,0.00024031823,1.0
280000,1.3598845,5.427835051546392,0.9582313,0.9736503856041131,0.9736503856041131,0.008580332,0.24205892,0.00013502844,0.14500946,0.00023054636,1.0
290000,1.3638369,5.462033462033462,0.9580423,0.973531310522918,0.973531310522918,0.006878921,0.23570518,0.00012900424,0.14300139,0.0002207068,1.0
300000,1.3613675,5.6195219123505975,0.9570233,0.9735099337748344,0.9735099337748344,0.007570823,0.23635358,0.00012298983,0.1409966,0.00021088331,1.0
310000,1.3604218,5.483745123537061,0.9558469,0.9746423927178154,0.9746423927178154,0.0088739,0.24391583,0.00011701045,0.13900346,0.00020111699,1.0
320000,1.3571261,5.5097529258777636,0.96716,0.9896036387264457,0.9896036387264457,0.003450001,0.2413801,0.00011102578,0.13700856,0.000191342,1.0
330000,1.3542153,5.456367162249515,0.96714085,0.9884020618556701,0.9884020618556701,0.004677444,0.24280103,0.000105034946,0.13501164,0.00018155698,1.0
340000,1.341108,5.534990189666448,0.96788144,0.9895424836601308,0.9895424836601308,0.0040859575,0.24317585,9.90197e-05,0.13300656,0.00017173206,1.0
350000,1.3349584,5.451132686084143,0.97033787,0.9948320413436692,0.9948320413436692,0.00156238,0.24574779,9.298835e-05,0.13099611,0.00016188086,1.0
360000,1.3321251,5.572834645669292,0.96840394,0.990151017728168,0.990151017728168,0.0043941336,0.2451968,8.697053e-05,0.12899014,0.00015205174,1.0
370000,1.3204327,5.586138613861386,0.9639356,0.985497692814766,0.985497692814766,0.0063627344,0.24426265,8.1035985e-05,0.12701197,0.00014235867,1.0
380000,1.31937,5.454134366925064,0.96285963,0.9851517107811492,0.9851517107811492,0.0037927073,0.24756597,7.4971045e-05,0.124990314,0.00013245258,1.0
390000,1.3143295,5.422680412371134,0.96720725,0.990990990990991,0.990990990990991,0.0024395746,0.23388955,6.901749e-05,0.12300579,0.00012272844,1.0
400000,1.3115693,5.40602950609365,0.96902287,0.9936061381074168,0.9936061381074168,0.0023241616,0.2447177,6.300477e-05,0.12100159,0.00011290766,1.0
410000,1.3089504,5.408189379398593,0.9720834,0.9980756895445798,0.9980756895445798,0.00058432564,0.24173132,5.6954887e-05,0.11898494,0.000103026156,1.0
420000,1.3022078,5.409731113956466,0.9696839,0.9929577464788732,0.9929577464788732,0.0019175934,0.23848172,5.0980372e-05,0.11699342,9.326781e-05,1.0
430000,1.2989349,5.453246753246753,0.96715826,0.9909677419354839,0.9909677419354839,0.0026106192,0.24789235,4.501219e-05,0.11500405,8.351977e-05,1.0
440000,1.2967545,5.488025889967638,0.96853924,0.9934938191281718,0.9934938191281718,0.0021919277,0.242121,3.8997932e-05,0.112999275,7.369647e-05,1.0
450000,1.2891147,5.46895213454075,0.9666739,0.9916020671834626,0.9916020671834626,0.0026918296,0.24847203,3.3050437e-05,0.111016795,6.398223e-05,1.0
460000,1.2858555,5.3616613418530354,0.9689105,0.9942492012779552,0.9942492012779552,0.0016842231,0.24531968,2.6990236e-05,0.10899672,5.4083903e-05,1.0
470000,1.2837763,5.572834645669292,0.96629333,0.9908316961362148,0.9908316961362148,0.0031850776,0.242476,2.0991369e-05,0.106997095,4.428575e-05,1.0
480000,1.2820023,5.550098231827112,0.9687319,0.9947609692206941,0.9947609692206941,0.0018510012,0.24208723,1.5012703e-05,0.1050042,3.4520595e-05,1.0
490000,1.2811007,5.566557377049181,0.9678914,0.9934383202099738,0.9934383202099738,0.0020082027,0.23859824,9.024965e-06,0.10300829,2.4740619e-05,1.0
500000,1.2810887,5.478571428571429,0.96662045,0.9915693904020753,0.9915693904020753,0.0029438424,0.2442831,3.0033686e-06,0.1010011,1.4905341e-05,1.0
