Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
10000,1.399833,11.134363852556481,0.33525953,0.393681652490887,0.393681652490887,0.14156641,0.24654363,0.00029668518,0.19889505,0.0004945858,1.0
20000,1.3781782,9.097264437689969,0.57879835,0.5912778904665315,0.5912778904665315,0.08719091,0.24863282,0.00029105402,0.197018,0.00048538815,1.0
30000,1.377766,10.088300220750552,0.8183562,0.8557268722466961,0.8557268722466961,0.039420266,0.24795045,0.00028499513,0.1949984,0.00047549204,1.0
40000,1.3750973,8.944723618090451,0.93613493,0.9739217652958877,0.9739217652958877,0.015015639,0.23826988,0.00027886892,0.19295631,0.0004654859,1.0
50000,1.3470811,6.92936507936508,0.9643892,0.9984114376489277,0.9984114376489277,0.0010410905,0.24821259,0.00027292842,0.19097613,0.0004557831,1.0
60000,1.3255291,6.5873860182370825,0.9578991,0.9802431610942249,0.9802431610942249,0.0131234825,0.24124575,0.00026699595,0.18899864,0.00044609333,1.0
70000,1.3239511,6.145714285714286,0.9618306,0.9857142857142858,0.9857142857142858,0.0061770226,0.24026243,0.00026091246,0.18697083,0.000436157,1.0
80000,1.2996448,5.833675564681725,0.9694043,0.9979480164158687,0.9979480164158687,0.0013174245,0.2521196,0.00025493104,0.18497701,0.00042638733,1.0
90000,1.2756053,5.720053835800807,0.96637434,0.9932930918846412,0.9932930918846412,0.0054110484,0.24744317,0.0002489917,0.18299726,0.00041668647,1.0
100000,1.2580644,5.488643737832576,0.9702181,0.996096291476903,0.996096291476903,0.0023980818,0.24414884,0.00024296838,0.18098946,0.00040684824,1.0
110000,1.2567238,5.579881656804734,0.967873,0.9940906106369009,0.9940906106369009,0.0034751236,0.24064143,0.00023699865,0.17899954,0.00039709776,1.0
120000,1.254128,5.743243243243243,0.9689184,0.9932569116655429,0.9932569116655429,0.0036173656,0.2510294,0.00023102529,0.17700842,0.0003873412,1.0
130000,1.246557,5.478937135450421,0.9717184,0.9980532121998702,0.9980532121998702,0.0010132425,0.24773058,0.00022500279,0.17500092,0.0003775045,1.0
140000,1.2558542,5.426829268292683,0.97221845,0.9987163029525032,0.9987163029525032,0.0006308759,0.2457903,0.0002190009,0.17300029,0.0003677014,1.0
150000,1.2804068,5.61441798941799,0.96874815,0.9914021164021164,0.9914021164021164,0.00392926,0.24185492,0.0002129849,0.17099495,0.00035787522,1.0
160000,1.2829525,5.605540897097625,0.9699857,0.983520105471325,0.983520105471325,0.006645219,0.24439254,0.00020695948,0.1689865,0.0003480338,1.0
170000,1.2777424,5.716115981119352,0.96792376,0.9885675857431069,0.9885675857431069,0.0061474545,0.24021086,0.00020095077,0.16698357,0.00033821954,1.0
180000,1.2653031,5.568988173455979,0.9692509,0.9940944881889764,0.9940944881889764,0.0027445778,0.23754512,0.0001950059,0.16500196,0.00032850952,1.0
190000,1.2652401,5.714189643577673,0.96584916,0.9838817998656817,0.9838817998656817,0.0069605666,0.24085902,0.00018903453,0.1630115,0.0003187563,1.0
200000,1.2652367,6.112375533428165,0.93600637,0.9473684210526315,0.9473684210526315,0.019273212,0.23907655,0.0001830764,0.16102543,0.00030902468,1.0
210000,1.2671076,5.788617886178862,0.95714957,0.9694501018329938,0.9694501018329938,0.014768501,0.24305171,0.00017696622,0.15898871,0.0002990447,1.0
220000,1.2651898,5.615537848605578,0.9529991,0.9628400796284008,0.9628400796284008,0.01570242,0.2367116,0.00017096545,0.15698846,0.00028924347,1.0
230000,1.2705307,5.696989966555184,0.94806147,0.9585838343353373,0.9585838343353373,0.015389006,0.23872915,0.00016504177,0.15501389,0.0002795681,1.0
240000,1.2732538,5.584432717678101,0.96502304,0.985497692814766,0.985497692814766,0.005690647,0.24509583,0.00015898388,0.15299459,0.00026967353,1.0
250000,1.2699422,5.620941020543406,0.968219,0.9880715705765407,0.9880715705765407,0.0040222807,0.2421668,0.0001530039,0.15100127,0.00025990623,1.0
260000,1.272955,5.684210526315789,0.9655695,0.9860093271152565,0.9860093271152565,0.0056888796,0.24426194,0.00014701074,0.14900355,0.0002501174,1.0
270000,1.267115,5.601851851851852,0.96875757,0.9914134742404227,0.9914134742404227,0.003226232,0.2437068,0.00014097834,0.14699276,0.00024026452,1.0
280000,1.2690896,5.674247491638796,0.96385384,0.9799732977303071,0.9799732977303071,0.008154222,0.24367335,0.00013497233,0.14499076,0.00023045472,1.0
290000,1.2691779,5.518615284128021,0.96707994,0.9862834748530372,0.9862834748530372,0.004868304,0.24538201,0.00012899241,0.14299746,0.0002206875,1.0
300000,1.2635925,5.490590525632706,0.96381766,0.980544747081712,0.980544747081712,0.0053602536,0.23873538,0.00012300421,0.14100137,0.00021090677,1.0
