Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
140000,1.2125871,93.9047619047619,0.17352432,0.6490678026230406,0.6490678026230406,0.0067409575,0.2316557,0.00021889052,0.1729635,0.0003675211,1.0
150000,1.2145975,59.15384615384615,0.05808131,0.6852500045672059,0.6852500045672059,0.0034234324,0.2282893,0.00021303844,0.1710128,0.0003579627,1.0
160000,1.2046355,279.6666666666667,0.068953045,0.5174074189530479,0.5174074189530479,0.0030608764,0.23553763,0.00020726478,0.16908826,0.00034853237,1.0
170000,1.2045037,353.90909090909093,0.04137719,0.7709090967069973,0.7709090967069973,0.0012417802,0.21617165,0.00020117676,0.16705891,0.0003385886,1.0
180000,1.1997303,735.6153846153846,0.018672809,0.3012500138332446,0.3012500138332446,0.0010858233,0.21778187,0.00019488765,0.16496253,0.00032831644,1.0
190000,1.1886882,99.04166666666667,0.05665201,0.5151087031497256,0.5151087031497256,0.0067968243,0.20404701,0.00018884959,0.16294985,0.00031845423,1.0
200000,1.1647685,109.66666666666667,0.00042006822,0.21576923561783937,0.21576923561783937,0.013135838,0.23328428,0.00018316647,0.16105548,0.00030917177,1.0
210000,1.1477729,122.0,0.0052984976,0.48750000121071935,0.48750000121071935,0.0011502544,0.22967762,0.00017666098,0.15888697,0.00029854616,1.0
220000,1.135937,662.6,0.04507506,0.5403333381439249,0.5403333381439249,0.00086838845,0.23238575,0.00017072758,0.15690918,0.00028885494,1.0
230000,1.1334082,615.75,0.041525576,0.3110526337925541,0.3110526337925541,0.00064516504,0.19389987,0.00016487678,0.1549589,0.00027929866,1.0
240000,1.1275688,861.8,0.019907596,0.5558333417090277,0.5558333417090277,0.0013365152,0.24971314,0.00015873337,0.1529111,0.0002692644,1.0
250000,1.1183826,1827.6666666666667,-0.0007529773,-0.004999999888241291,-0.004999999888241291,2.5152503e-05,0.23329426,0.00015301757,0.15100583,0.00025992855,1.0
260000,1.1191384,2285.8,0.01870726,0.4666666880560418,0.4666666880560418,4.9217837e-05,0.22200525,0.000146951,0.14898364,0.00025001986,1.0
270000,1.1166717,1117.5,0.004868832,0.9700000286102295,0.9700000286102295,5.000598e-05,0.19786382,0.00014096289,0.14698759,0.00024023924,1.0
280000,1.1064928,171.0,0.03574888,0.7696428581673119,0.7696428581673119,0.0018576982,0.2380113,0.00013511861,0.1450395,0.0002306936,1.0
290000,1.1068405,113.4,0.015980814,0.5890000015497208,0.5890000015497208,4.7277947e-05,0.22743793,0.00012879321,0.14293106,0.00022036216,1.0
300000,1.104762,42.578947368421055,0.069912985,0.8363157891129193,0.8363157891129193,0.0022246516,0.22699411,0.00012307808,0.14102602,0.00021102739,1.0
310000,1.1048224,1131.2,0.028159628,0.5095000083558261,0.5095000083558261,0.0004967024,0.22791798,0.00011691354,0.13897115,0.00020095868,1.0
320000,1.1073126,143.859649122807,0.017901896,0.2675384633099804,0.2675384633099804,0.0040802574,0.20768146,0.000110546185,0.1368487,0.00019055864,1.0
330000,1.1059151,114.0,0.015593484,0.6364285774262888,0.6364285774262888,0.0034613083,0.23293485,0.00010526176,0.13508722,0.0001819274,1.0
340000,1.105618,None,-0.0013314892,None,None,1.3912047e-05,0.23713705,9.915428e-05,0.1330514,0.00017195186,1.0
350000,1.1094196,None,0.00026903482,None,None,6.237488e-05,0.24255328,9.301028e-05,0.1310034,0.00016191667,1.0
360000,1.1054603,None,-0.0006880426,None,None,2.2023749e-05,0.24624005,8.686628e-05,0.1289554,0.00015188147,1.0
370000,1.099776,None,-0.0026621544,None,None,1.3046712e-05,0.24193847,8.072228e-05,0.12690741,0.00014184626,1.0
380000,1.0944455,1010.25,0.0038150132,0.7350000012665987,0.7350000012665987,0.0005174285,0.24169865,7.500831e-05,0.12500274,0.00013251344,1.0
390000,1.0947944,None,0.00010541998,None,None,4.4204553e-05,0.24392068,6.930968e-05,0.1231032,0.00012320568,1.0
400000,1.0956113,1500.3333333333333,0.0058699497,0.5683333429818352,0.5683333429818352,0.000100495796,0.2474799,6.3241285e-05,0.1210804,0.00011329396,1.0
410000,1.0939863,None,-0.0045938375,None,None,5.6170178e-05,0.23915085,5.7122485e-05,0.1190408,0.00010329992,1.0
420000,1.0946683,None,-0.0018677742,None,None,7.604521e-05,0.24140123,5.0978488e-05,0.11699281,9.326472e-05,1.0
430000,1.0936836,None,-0.00064120436,None,None,2.2299337e-06,0.25645825,4.4834487e-05,0.1149448,8.3229526e-05,1.0
440000,1.0941523,3499.769230769231,0.022721648,0.5837500052293763,0.5837500052293763,0.00014354147,0.22491655,3.876219e-05,0.1129207,7.331143e-05,1.0
450000,1.0935013,7.0,0.018469503,0.5041666932714483,0.5041666932714483,0.0009611927,0.23718688,3.295201e-05,0.110983975,6.382147e-05,1.0
460000,1.0931891,1852.0,0.0019298207,0.7325000390410423,0.7325000390410423,0.0015157278,0.24075717,2.6853246e-05,0.108951055,5.386015e-05,1.0
470000,1.0905808,198.1,0.027503626,0.47062500286847353,0.47062500286847353,0.0014878697,0.23684727,2.075387e-05,0.10691792,4.389783e-05,1.0
480000,1.0894815,None,0.006036408,1.0,1.0,0.0007923939,0.24879423,1.4835095e-05,0.10494499,3.42305e-05,1.0
490000,1.0892475,None,-0.002200236,None,None,5.022898e-05,0.24547258,8.691097e-06,0.102897,2.4195298e-05,1.0
500000,1.0887243,None,-0.004264804,None,None,4.993504e-05,0.24900372,2.9310972e-06,0.100976996,1.4787297e-05,1.0
