Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
10000,1.3992333,8.84990253411306,0.4255627,0.06461302918425199,0.06461302918425199,3.373058,0.24697024,0.00029716414,0.19905467,0.00049536803,1.0
20000,1.3399074,16.245871559633027,0.35307285,0.4502009119398215,0.4502009119398215,0.10756581,0.2522109,0.0002916119,0.19720393,0.00048629937,1.0
30000,1.3238174,27.936046511627907,0.47422987,0.5373851347371187,0.5373851347371187,0.06366235,0.25815964,0.0002851432,0.19504774,0.00047573386,1.0
40000,1.3206618,26.626288659793815,0.47939122,0.538969431936239,0.538969431936239,0.06882314,0.24530871,0.00027915463,0.19305156,0.00046595256,1.0
50000,1.3265849,31.13888888888889,0.3958831,0.5120637376438564,0.5120637376438564,0.054180034,0.2547956,0.00027275318,0.19091772,0.00045549683,1.0
60000,1.3083323,34.6415770609319,0.3529169,0.46185944383065186,0.46185944383065186,0.04937109,0.25520626,0.0002673427,0.18911423,0.00044665972,1.0
70000,1.2933556,23.079545454545453,0.39947248,0.4622833367590189,0.4622833367590189,0.058328755,0.25114995,0.00026066886,0.18688963,0.00043575914,1.0
80000,1.286618,11.630012936610608,0.44255468,0.439007107887985,0.439007107887985,0.06010275,0.24881752,0.00025483483,0.18494494,0.00042623028,1.0
90000,1.2856787,11.174683544303797,0.5636394,0.6005586841586606,0.6005586841586606,0.042817395,0.24974637,0.00024883903,0.18294634,0.00041643708,1.0
100000,1.2748708,9.975188781014024,0.7115125,0.711351829484075,0.711351829484075,0.035265952,0.25229445,0.00024296215,0.18098736,0.0004068381,1.0
110000,1.2609088,10.261980830670927,0.85531926,0.8644172563807716,0.8644172563807716,0.027020738,0.24452257,0.0002366661,0.17888868,0.0003965546,1.0
120000,1.2475677,5.846945778997941,0.89487547,0.8761888985962379,0.8761888985962379,0.01686693,0.24101353,0.00023082538,0.17694178,0.0003870147,1.0
130000,1.2429601,4.634366197183098,0.9176384,0.9019242821065184,0.9019242821065184,0.015924389,0.24422652,0.00022501858,0.17500618,0.00037753026,1.0
140000,1.2260188,4.228511530398323,0.9307418,0.9181774528743528,0.9181774528743528,0.008314062,0.24064054,0.00021889944,0.17296648,0.0003675357,1.0
150000,1.2111071,3.8513119533527695,0.9397373,0.9278246141813054,0.9278246141813054,0.0060407096,0.22974777,0.00021303952,0.17101315,0.00035796443,1.0
160000,1.2089685,3.877560975609756,0.9432506,0.9355125808794331,0.9355125808794331,0.0056792013,0.23329021,0.00020700083,0.16900025,0.00034810128,1.0
170000,1.1936319,3.809432146294514,0.94900084,0.9446549589352533,0.9446549589352533,0.002532296,0.23859717,0.00020105818,0.16701937,0.00033839492,1.0
180000,1.1949908,3.6843091334894615,0.94679517,0.9380633741551225,0.9380633741551225,0.0056684706,0.23409815,0.0001949058,0.16496858,0.00032834604,1.0
190000,1.193497,3.5230560578661843,0.94985044,0.9433866253860633,0.9433866253860633,0.004188025,0.23264779,0.00018893617,0.16297871,0.00031859567,1.0
200000,1.193407,3.5608417200365965,0.9458532,0.9359722963325162,0.9359722963325162,0.0072713974,0.23206723,0.00018304549,0.16101515,0.00030897424,1.0
210000,1.1899831,3.4728821156432095,0.9497468,0.9385823206769698,0.9385823206769698,0.0052833883,0.2299659,0.00017707897,0.15902631,0.0002992289,1.0
220000,1.1908638,3.472433886149709,0.9528529,0.9480136487180871,0.9480136487180871,0.0020741138,0.23438635,0.00017102029,0.15700674,0.00028933305,1.0
230000,1.1873481,3.44459219858156,0.9484658,0.935963912727363,0.935963912727363,0.006367564,0.22882643,0.00016499197,0.1549973,0.0002794868,1.0
240000,1.1961997,3.3644696639022262,0.9475172,0.935866754596582,0.935866754596582,0.0064294306,0.22608839,0.0001589879,0.15299594,0.00026968008,1.0
250000,1.1910079,3.238539898132428,0.9485725,0.9364133056851056,0.9364133056851056,0.004076787,0.23390892,0.00015297765,0.15099253,0.00025986336,1.0
260000,1.1810957,3.2421543681085665,0.9530381,0.9439085361470653,0.9439085361470653,0.0037710045,0.23399858,0.00014702723,0.14900905,0.00025014434,1.0
270000,1.1683905,3.253191489361702,0.95362055,0.9429895467436772,0.9429895467436772,0.0038315337,0.22362782,0.00014103841,0.14701279,0.00024036266,1.0
280000,1.162546,3.176003344481605,0.94203395,0.9241651226542719,0.9241651226542719,0.009156853,0.22592351,0.00013495517,0.14498502,0.00023042667,1.0
290000,1.1608092,3.175240485152656,0.95212907,0.9414472032627036,0.9414472032627036,0.0030878298,0.24276583,0.00012905875,0.14301954,0.00022079585,1.0
300000,1.1511046,3.148424543946932,0.951679,0.9382194946428771,0.9382194946428771,0.003530447,0.22746924,0.00012301728,0.14100575,0.00021092809,1.0
310000,1.1443102,3.2484049340706083,0.9543156,0.947472918118971,0.947472918118971,0.0025893091,0.23529793,0.00011699503,0.13899831,0.00020109177,1.0
320000,1.1360567,3.231552162849873,0.9530893,0.9417107364772236,0.9417107364772236,0.003525427,0.2244102,0.00011100717,0.13700235,0.00019131158,1.0
330000,1.1363215,3.2358171041490262,0.9487309,0.9348147837597007,0.9348147837597007,0.0041691586,0.22326693,0.00010500074,0.13500021,0.0001815011,1.0
340000,1.1357807,3.3008620689655173,0.9486979,0.9395875713653782,0.9395875713653782,0.0033556148,0.22510631,9.904377e-05,0.13301457,0.00017177137,1.0
350000,1.135839,3.3615351068469255,0.9549092,0.9466116838517994,0.9466116838517994,0.0028961143,0.2255272,9.302344e-05,0.13100779,0.00016193817,1.0
360000,1.1327908,3.3569873748367436,0.95369554,0.9471444943485945,0.9471444943485945,0.0027005393,0.2291949,8.6961554e-05,0.12898715,0.00015203707,1.0
370000,1.1286429,3.2484049340706083,0.9555637,0.9485495340914666,0.9485495340914666,0.002192599,0.2220884,8.0955564e-05,0.12698516,0.00014222729,1.0
380000,1.1252048,3.212325875897003,0.95336944,0.9458989484011837,0.9458989484011837,0.0028676188,0.22466703,7.501868e-05,0.1250062,0.00013253037,1.0
390000,1.1209799,3.173004596740493,0.956854,0.9510416050496805,0.9510416050496805,0.0017083434,0.23246346,6.903329e-05,0.123011075,0.00012275424,1.0
400000,1.1175379,3.1607663473552687,0.95717925,0.9523624544564379,0.9523624544564379,0.0015630522,0.22969118,6.3029234e-05,0.121009715,0.00011294761,1.0
410000,1.1157658,3.1786610878661086,0.95379263,0.9460491860980877,0.9460491860980877,0.0027803383,0.22902223,5.698855e-05,0.11899615,0.00010308117,1.0
420000,1.1106794,3.243840271877655,0.9537578,0.9486291315062505,0.9486291315062505,0.00331513,0.22757606,5.1032403e-05,0.11701077,9.3352784e-05,1.0
430000,1.103517,3.234375,0.95229566,0.9477813119697828,0.9477813119697828,0.0037292028,0.23944838,4.4998e-05,0.114999294,8.349659e-05,1.0
440000,1.098496,3.1849056603773587,0.95213497,0.945609247952234,0.945609247952234,0.0030019884,0.22429721,3.9011116e-05,0.113003686,7.371801e-05,1.0
450000,1.0961008,3.134710743801653,0.9510268,0.9447992980074355,0.9447992980074355,0.003237529,0.22579336,3.3020824e-05,0.11100691,6.3933876e-05,1.0
460000,1.0918019,3.232923207467119,0.95343256,0.9483418375756075,0.9483418375756075,0.002714151,0.2223117,2.7018388e-05,0.10900611,5.4129883e-05,1.0
470000,1.0895793,3.217116357504216,0.94991046,0.9437970104747944,0.9437970104747944,0.0034392432,0.22321458,2.1036283e-05,0.10701206,4.4359116e-05,1.0
480000,1.088534,3.2217981340118746,0.94796896,0.9439368567322023,0.9439368567322023,0.003099059,0.23591886,1.5041322e-05,0.10501374,3.4567332e-05,1.0
490000,1.0873823,3.2018464120856063,0.95302045,0.9478412793626572,0.9478412793626572,0.0028828299,0.22340043,9.045062e-06,0.10301498,2.4773442e-05,1.0
500000,1.086595,3.2742004264392324,0.9497967,0.9437731441196268,0.9437731441196268,0.0031394188,0.22138411,2.9948005e-06,0.10099824,1.4891345e-05,1.0
