Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
10000,1.3960946,15.222575516693164,0.35486802,0.35947712418300654,0.35947712418300654,0.30467314,0.24622834,0.00029683748,0.19894585,0.0004948346,1.0
20000,1.3443205,12.579375848032564,0.660966,0.6951219512195121,0.6951219512195121,0.08290078,0.24911216,0.00029105914,0.19701973,0.0004853965,1.0
30000,1.3155111,11.208333333333334,0.88120115,0.9153374233128835,0.9153374233128835,0.031281162,0.25175357,0.00028491346,0.19497116,0.00047535863,1.0
40000,1.2847228,8.932606541129832,0.9402363,0.9742319127849356,0.9742319127849356,0.014994086,0.24258217,0.00027894627,0.19298206,0.00046561222,1.0
50000,1.2791603,7.865350089766607,0.95507365,0.9919642857142857,0.9919642857142857,0.0049894312,0.24052896,0.0002729033,0.19096777,0.00045574203,1.0
60000,1.2859986,6.6076045627376425,0.96579576,0.9992401215805471,0.9992401215805471,0.001805156,0.2443281,0.00026694644,0.18898214,0.00044601245,1.0
70000,1.277651,5.999297259311314,0.9669542,0.992296918767507,0.992296918767507,0.0038462642,0.251329,0.00026095528,0.18698509,0.00043622695,1.0
80000,1.2511324,5.810626702997276,0.9670887,0.990450204638472,0.990450204638472,0.0043609547,0.24177237,0.0002550094,0.18500313,0.00042651533,1.0
90000,1.2509997,5.794959128065395,0.9683094,0.9925119128658951,0.9925119128658951,0.0029471465,0.24214609,0.00024902265,0.18300752,0.0004167369,1.0
100000,1.2556155,5.706237424547283,0.9658836,0.9872739450770261,0.9872739450770261,0.0051331143,0.24138603,0.00024301214,0.18100403,0.00040691972,1.0
